"Dataset_ID","R_Time","D1_node","Query_ID","SOLR_Index_Type","Run_ID","Ontology_Set_ID"
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/251/31",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-gce.105.17",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-gce.105.18",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-gce.105.19",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-gce.102.5",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-gce.102.7",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-gce.103.17",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"knb-lter-gce.103.30",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-gce.103.22",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-gce.103.5",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-gce.103.15",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-gce.103.27",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-gce.103.16",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-gce.102.6",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-gce.102.27",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-gce.102.28",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-gce.103.28",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"knb-lter-gce.103.31",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-gce.103.23",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-gce.102.19",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-gce.102.20",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/103/30",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-gce.258.24",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-gce.28.27",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-gce.28.37",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-gce.102.18",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-gce.107.23",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-gce.103.21",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-gce.104.6",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-gce.104.22",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-gce.106.21",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-gce.105.23",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"knb-lter-gce.252.31",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/105/31",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"knb-lter-gce.258.32",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/252/31",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/107/31",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/103/31",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-gce.28.14",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-gce.28.12",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-gce.28.13",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.5072/FK2/LTER/knb-lter-gce.103.3",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.5072/FK2/LTER/knb-lter-gce.103.4",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.5072/FK2/LTER/knb-lter-gce.102.4",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.5072/FK2/LTER/knb-lter-gce.107.2",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.5072/FK2/LTER/knb-lter-gce.107.1",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.5072/FK2/LTER/knb-lter-gce.106.2",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.5072/FK2/LTER/knb-lter-gce.102.3",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.5072/FK2/LTER/knb-lter-gce.106.3",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.5072/FK2/LTER/knb-lter-gce.106.4",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.5072/FK2/LTER/knb-lter-gce.104.2",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.5072/FK2/LTER/knb-lter-gce.28.13",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.5072/FK2/LTER/knb-lter-gce.28.14",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.5072/FK2/LTER/knb-lter-gce.28.12",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.5072/FK2/LTER/knb-lter-gce.104.3",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.5072/FK2/LTER/knb-lter-gce.104.4",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.5072/FK2/LTER/knb-lter-gce.105.2",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-gce.106.4",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-gce.103.4",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-gce.107.1",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-gce.106.3",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-gce.107.3",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-gce.104.3",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-gce.104.2",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-gce.105.3",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-gce.104.4",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-gce.105.2",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-gce.102.2",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-gce.103.3",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-gce.102.4",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-gce.102.3",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-gce.103.2",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-gce.107.2",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-gce.106.2",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-gce.105.4",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-arc.10066.1",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-arc.1650.6",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-arc.1627.6",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-arc.1629.5",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-arc.1629.4",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-arc.1629.3",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-arc.10067.1",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-arc.994.9",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-arc.1628.6",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-arc.1630.6",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"knb-lter-arc.1632.7",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-arc.1632.6",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-arc.1631.6",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-arc.1650.5",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-arc.1650.4",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-arc.1628.4",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-arc.1627.5",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-arc.1628.5",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-arc.1627.4",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-arc.994.7",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-arc.994.8",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-arc.321.2",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-arc.1632.5",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-arc.1630.4",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-arc.1631.5",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-arc.1631.4",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-arc.1632.4",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-arc.1630.5",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/447/2",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"knb-lter-gce.447.2",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"knb-lter-arc.1629.7",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"knb-lter-arc.1629.8",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"knb-lter-fce.1068.2",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"knb-lter-fce.1068.1",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-fce/1068/2",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-fce/1068/1",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"knb-lter-arc.10066.4",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"knb-lter-arc.10067.2",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"knb-lter-arc.1650.8",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"knb-lter-arc.1650.7",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"knb-lter-arc.1627.8",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"knb-lter-arc.1627.7",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"knb-lter-arc.10067.3",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"knb-lter-arc.10066.3",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"knb-lter-arc.994.10",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"knb-lter-arc.994.11",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"knb-lter-arc.1628.8",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"knb-lter-arc.1628.7",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"knb-lter-arc.1631.8",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"knb-lter-arc.1632.8",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"knb-lter-arc.1630.8",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"knb-lter-arc.1631.7",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"knb-lter-arc.1630.7",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-ntl/73/5",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"knb-lter-ntl.73.3",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"knb-lter-ntl.73.5",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"knb-lter-ntl.73.4",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-ntl/73/4",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-arc/321/4",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-arc/321/3",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-hfr/205/7",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-hfr/205/6",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"knb-lter-arc.321.4",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"knb-lter-arc.321.3",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"knb-lter-hfr.205.4",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"knb-lter-hfr.205.2",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"knb-lter-hfr.205.7",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"knb-lter-hfr.205.5",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"knb-lter-hfr.205.3",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"knb-lter-hfr.205.1",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.5063/AA/nceas.926.10",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-fce.111.1",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-fce.112.2",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-fce.112.3",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-fce.111.2",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-fce.111.4",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-fce.112.1",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-fce.111.3",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-fce.112.5",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-fce.112.4",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-fce.111.5",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.5063/AA/duc_merp.160.1",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.5063/AA/kgordon.17.31",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.5063/AA/kgordon.17.30",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.5063/AA/kgordon.17.27",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.5063/AA/kgordon.17.29",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.5063/AA/kgordon.17.26",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.5063/AA/kgordon.17.23",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.5063/AA/kgordon.17.24",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.5063/AA/kgordon.17.25",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"kgordon.17.33",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"kgordon.17.32",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"knb-lter-fce.517.1",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"knb-lter-fce.460.8",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"knb-lter-fce.460.7",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.5063/AA/kgordon.17.28",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.5063/AA/duc_merp.49.16",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.5063/AA/duc_merp.73.8",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.5063/AA/duc_merp.73.9",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.5063/AA/duc_merp.81.7",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.5063/AA/duc_merp.79.7",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.5063/AA/duc_merp.73.7",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.5063/AA/duc_merp.77.7",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.5063/AA/duc_merp.84.7",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.5063/AA/duc_merp.86.6",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.5063/AA/duc_merp.8.16",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.5063/AA/duc_merp.129.4",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.5063/AA/duc_merp.15.13",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.5063/AA/duc_merp.26.12",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.5063/AA/duc_merp.30.12",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.5063/AA/duc_merp.19.14",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.5063/AA/duc_merp.32.16",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.5063/AA/duc_merp.82.7",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.5063/AA/duc_merp.17.13",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-nin/2/1",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-fce.460.5",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"knb-lter-nin.2.1",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-fce.448.6",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-fce.448.4",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-fce.448.2",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-fce.448.3",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-fce.448.1",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-fce.448.5",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-fce.409.1",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-fce.409.5",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-fce.409.3",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-fce.409.4",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-fce.409.6",2016-03-28,"CN-Sanbox2","q4","metacat_ui",2016-03-28 11:47:22,"None"
