pkg_id,ent_no,attr_no,class_id_int,entity,characteristic
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/74/33,1,3,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/74/33,1,4,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/74/33,1,5,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/74/33,1,6,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/74/33,1,7,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/74/33,1,9,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/74/33,1,10,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/74/33,1,11,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/74/33,1,12,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/74/33,1,13,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/74/33,1,16,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/74/33,1,17,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/74/33,1,18,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/74/33,1,19,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/74/33,1,21,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/74/33,1,23,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/74/33,1,25,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/74/33,1,27,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/74/33,1,29,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/74/33,1,31,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/74/33,1,33,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/74/33,1,35,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/74/33,1,37,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/74/33,1,39,"","",""
judithk.1056.22,6,2,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/74/33,1,41,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/74/33,1,43,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/75/23,1,4,1157,ecso:sampling_site,oboe-characteristics:Identifier
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/75/23,1,6,1157,ecso:sampling_site,oboe-characteristics:Identifier
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/75/23,1,5,1193,ecso:marsh_zone,oboe-characteristics:Name
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/75/23,1,14,1193,ecso:species,oboe-characteristics:Name
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/75/23,1,15,1177,taxa:mollusc,pato:length
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/75/23,1,1,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/75/23,1,2,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/75/23,1,3,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/75/23,1,7,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/75/23,1,8,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/75/23,1,9,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/75/23,1,10,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/75/23,1,11,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/75/23,1,12,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/75/23,1,13,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/75/23,1,16,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/75/23,1,17,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/76/37,2,58,1164,"",ecso:salinity
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/76/37,1,20,1164,envo:water,ecso:salinity
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/76/37,2,60,1164,envo:water,ecso:salinity
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/76/37,2,62,1164,envo:water,ecso:salinity
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/76/37,1,1,1157,ecso:sampling_site,oboe-characteristics:Identifier
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/76/37,2,1,1157,ecso:sampling_site,oboe-characteristics:Identifier
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/76/37,1,12,1227,envo:water,pato:temperature
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/76/37,2,13,"","",pato:temperature
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/76/37,2,14,"","",pato:temperature
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/76/37,2,15,"","",pato:temperature
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/76/37,1,2,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/76/37,1,3,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/76/37,1,4,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/76/37,1,5,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/76/37,1,6,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/76/37,1,7,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/76/37,1,8,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/76/37,1,9,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/76/37,1,10,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/76/37,1,11,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/76/37,1,13,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/76/37,1,15,"","",""
judithk.1056.22,6,3,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/76/37,1,16,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/76/37,1,17,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/76/37,1,18,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/76/37,1,19,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/76/37,1,21,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/76/37,1,22,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/76/37,1,23,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/76/37,2,2,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/76/37,2,3,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/76/37,2,4,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/76/37,2,5,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/76/37,2,6,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/76/37,2,7,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/76/37,2,9,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/76/37,2,11,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/76/37,2,16,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/76/37,2,17,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/76/37,2,19,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/76/37,2,21,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/76/37,2,24,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/76/37,2,26,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/76/37,2,28,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/76/37,2,29,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/76/37,2,30,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/76/37,2,31,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/76/37,2,32,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/76/37,2,34,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/76/37,2,36,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/76/37,2,38,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/76/37,2,39,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/76/37,2,40,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/76/37,2,41,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/76/37,2,42,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/76/37,2,44,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/76/37,2,46,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/76/37,2,48,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/76/37,2,49,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/76/37,2,50,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/76/37,2,51,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/76/37,2,52,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/76/37,2,54,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/76/37,2,56,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/76/37,2,59,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/76/37,2,61,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/76/37,2,63,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/76/37,2,64,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/76/37,2,65,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/76/37,2,66,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/76/37,2,67,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/76/37,2,69,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/76/37,2,71,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/76/37,2,73,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/76/37,2,74,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/76/37,2,75,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/76/37,2,76,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/76/37,2,77,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/76/37,2,78,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/76/37,2,79,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/76/37,2,80,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/76/37,2,81,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/76/37,2,82,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/77/37,1,20,1164,envo:water,ecso:salinity
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/77/37,2,74,1164,envo:water,ecso:salinity
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/77/37,2,76,1164,envo:water,ecso:salinity
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/77/37,2,78,1164,envo:water,ecso:salinity
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/77/37,1,1,1157,ecso:sampling_site,oboe-characteristics:Identifier
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/77/37,2,1,1157,ecso:sampling_site,oboe-characteristics:Identifier
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/77/37,1,12,1227,envo:water,pato:temperature
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/77/37,2,13,1227,envo:water,pato:temperature
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/77/37,2,15,1227,envo:water,pato:temperature
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/77/37,2,17,1227,envo:water,pato:temperature
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/77/37,1,2,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/77/37,1,3,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/77/37,1,4,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/77/37,1,5,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/77/37,1,6,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/77/37,1,7,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/77/37,1,8,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/77/37,1,9,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/77/37,1,10,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/77/37,1,11,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/77/37,1,13,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/77/37,1,15,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/77/37,1,16,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/77/37,1,17,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/77/37,1,18,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/77/37,1,19,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/77/37,1,21,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/77/37,1,22,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/77/37,1,23,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/77/37,2,2,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/77/37,2,3,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/77/37,2,4,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/77/37,2,5,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/77/37,2,6,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/77/37,2,7,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/77/37,2,9,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/77/37,2,11,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/77/37,2,14,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/77/37,2,16,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/77/37,2,18,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/77/37,2,19,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/77/37,2,20,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/77/37,2,21,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/77/37,2,22,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/77/37,2,24,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/77/37,2,26,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/77/37,2,29,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/77/37,2,31,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/77/37,2,33,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/77/37,2,34,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/77/37,2,35,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/77/37,2,36,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/77/37,2,37,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/77/37,2,39,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/77/37,2,41,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/77/37,2,43,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/77/37,2,44,"","",""
judithk.1056.22,6,4,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/77/37,2,45,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/77/37,2,46,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/77/37,2,47,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/77/37,2,48,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/77/37,2,49,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/77/37,2,50,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/77/37,2,51,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/77/37,2,52,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/77/37,2,54,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/77/37,2,56,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/77/37,2,58,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/77/37,2,59,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/77/37,2,60,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/77/37,2,61,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/77/37,2,62,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/77/37,2,63,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/77/37,2,64,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/77/37,2,65,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/77/37,2,66,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/77/37,2,67,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/77/37,2,69,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/77/37,2,71,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/77/37,2,73,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/77/37,2,75,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/77/37,2,77,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/77/37,2,79,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/77/37,2,80,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/77/37,2,81,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/77/37,2,82,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/77/37,2,84,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/77/37,2,86,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/77/37,2,88,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/77/37,2,89,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/77/37,2,90,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/77/37,2,91,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/77/37,2,92,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/77/37,2,93,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/77/37,2,94,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/77/37,2,95,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/77/37,2,96,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/77/37,2,97,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/79/32,1,21,1164,envo:water,ecso:salinity
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/79/32,1,1,1157,ecso:sampling_site,oboe-characteristics:Identifier
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/79/32,1,13,1227,envo:water,pato:temperature
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/79/32,1,2,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/79/32,1,3,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/79/32,1,4,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/79/32,1,5,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/79/32,1,6,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/79/32,1,7,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/79/32,1,8,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/79/32,1,9,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/79/32,1,10,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/79/32,1,11,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/79/32,1,12,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/79/32,1,14,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/79/32,1,16,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/79/32,1,17,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/79/32,1,18,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/79/32,1,19,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/79/32,1,20,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/79/32,1,22,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/79/32,1,23,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/79/32,1,24,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/80/32,1,21,1164,envo:water,ecso:salinity
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/80/32,1,1,1157,ecso:sampling_site,oboe-characteristics:Identifier
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/80/32,1,13,1227,envo:water,pato:temperature
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/80/32,1,2,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/80/32,1,3,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/80/32,1,4,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/80/32,1,5,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/80/32,1,6,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/80/32,1,7,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/80/32,1,8,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/80/32,1,9,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/80/32,1,10,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/80/32,1,11,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/80/32,1,12,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/80/32,1,14,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/80/32,1,16,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/80/32,1,17,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/80/32,1,18,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/80/32,1,19,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/80/32,1,20,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/80/32,1,22,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/80/32,1,23,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/80/32,1,24,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/80/37,1,20,1164,"",ecso:salinity
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/80/37,2,53,1164,envo:water,ecso:salinity
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/80/37,2,54,1164,envo:water,ecso:salinity
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/80/37,2,55,1164,envo:water,ecso:salinity
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/80/37,1,1,1157,ecso:sampling_site,oboe-characteristics:Identifier
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/80/37,2,1,1157,ecso:sampling_site,oboe-characteristics:Identifier
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/80/37,1,12,1227,"",pato:temperature
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/80/37,2,13,1227,envo:water,pato:temperature
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/80/37,2,14,1227,envo:water,pato:temperature
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/80/37,2,15,1227,envo:water,pato:temperature
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/80/37,1,2,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/80/37,1,3,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/80/37,1,4,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/80/37,1,5,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/80/37,1,6,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/80/37,1,7,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/80/37,1,8,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/80/37,1,9,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/80/37,1,10,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/80/37,1,11,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/80/37,1,13,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/80/37,1,15,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/80/37,1,16,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/80/37,1,17,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/80/37,1,18,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/80/37,1,19,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/80/37,1,21,"","",""
judithk.1056.22,6,5,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/80/37,1,22,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/80/37,1,23,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/80/37,2,2,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/80/37,2,3,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/80/37,2,4,"","",""
https://pasta.lternet.edu/package/metadata/eml/knb-lter-gce/80/37,2,5,"","",""
