pkg_id,ent_no,attr_no,class_id_int,entity,characteristic,class_uri
Collinge.3.34,11,7,2150,taxa:Astragalus_species,pato:frequency,http://purl.dataone.org/odo/ECSO_00002150
Collinge.3.34,11,8,2152,taxa:Avena_barbata,pato:frequency,http://purl.dataone.org/odo/ECSO_00002152
Collinge.3.34,11,9,2154,taxa:Bromus_diandrus,pato:frequency,http://purl.dataone.org/odo/ECSO_00002154
Collinge.3.34,11,10,2156,taxa:Bromus_hordeaceus,pato:frequency,http://purl.dataone.org/odo/ECSO_00002156
Collinge.3.34,11,11,2158,taxa:Briza_minor,pato:frequency,http://purl.dataone.org/odo/ECSO_00002158
Collinge.3.34,11,12,2160,taxa:Brassica_rapa,pato:frequency,http://purl.dataone.org/odo/ECSO_00002160
Collinge.3.34,11,13,2162,taxa:Castilleja_attenuata,pato:frequency,http://purl.dataone.org/odo/ECSO_00002162
Collinge.3.34,11,14,2164,taxa:Calandrinia_ciliata,pato:frequency,http://purl.dataone.org/odo/ECSO_00002164
Collinge.3.34,11,15,2166,taxa:Callitriche_species,pato:frequency,http://purl.dataone.org/odo/ECSO_00002166
Collinge.3.34,11,16,2168,taxa:Cerastium_glomeratum,pato:frequency,http://purl.dataone.org/odo/ECSO_00002168
Collinge.3.34,11,17,2300,taxa:Centunculus_minimus,pato:frequency,http://purl.dataone.org/odo/ECSO_00002300
Collinge.3.34,11,18,2172,taxa:Centaurea_solstitialis,pato:frequency,http://purl.dataone.org/odo/ECSO_00002172
Collinge.3.34,11,19,2174,taxa:Cicendia_quadrangularis,pato:frequency,http://purl.dataone.org/odo/ECSO_00002174
Collinge.3.34,11,20,2176,taxa:Cirsium_vulgare,pato:frequency,http://purl.dataone.org/odo/ECSO_00002176
Collinge.3.34,11,21,2178,taxa:Convolvulus_arvensis,pato:frequency,http://purl.dataone.org/odo/ECSO_00002178
Collinge.3.34,11,22,2180,taxa:Cotula_coronopifolia,pato:frequency,http://purl.dataone.org/odo/ECSO_00002180
Collinge.3.34,11,23,2182,taxa:Crassula_aquatica,pato:frequency,http://purl.dataone.org/odo/ECSO_00002182
Collinge.3.34,11,24,2184,taxa:Deschampsia_danthonioides,pato:frequency,http://purl.dataone.org/odo/ECSO_00002184
Collinge.3.34,11,25,2186,taxa:Distichlis_spicata,pato:frequency,http://purl.dataone.org/odo/ECSO_00002186
Collinge.3.34,11,26,2188,taxa:Downingia_concolor,pato:frequency,http://purl.dataone.org/odo/ECSO_00002188
Collinge.3.34,11,27,2190,taxa:Downingia_cuspidata,pato:frequency,http://purl.dataone.org/odo/ECSO_00002190
Collinge.3.34,11,28,2192,taxa:Downingia_insignis,pato:frequency,http://purl.dataone.org/odo/ECSO_00002192
Collinge.3.34,11,29,2194,taxa:Epilobium_pygmaeum,pato:frequency,http://purl.dataone.org/odo/ECSO_00002194
Collinge.3.34,11,30,2196,taxa:Erodium_botrys,pato:frequency,http://purl.dataone.org/odo/ECSO_00002196
Collinge.3.34,11,31,2198,taxa:Eremocarpus_setigerus,pato:frequency,http://purl.dataone.org/odo/ECSO_00002198
Collinge.3.34,11,32,2200,taxa:Eryngium_vaseyi,pato:frequency,http://purl.dataone.org/odo/ECSO_00002200
Collinge.3.34,11,33,2202,taxa:Euphorbia_species,pato:frequency,http://purl.dataone.org/odo/ECSO_00002202
Collinge.3.34,11,34,2204,taxa:Geranium_dissectum,pato:frequency,http://purl.dataone.org/odo/ECSO_00002204
Collinge.3.34,11,35,2306,taxa:Unknown_Giant,pato:frequency,http://purl.dataone.org/odo/ECSO_00002306
Collinge.3.34,11,36,2308,taxa:Unknown_species,pato:frequency,http://purl.dataone.org/odo/ECSO_00002308
Collinge.3.34,11,37,2206,taxa:Hemizonia_congesta,pato:frequency,http://purl.dataone.org/odo/ECSO_00002206
Collinge.3.34,11,38,2208,taxa:Hemizonia_pungens,pato:frequency,http://purl.dataone.org/odo/ECSO_00002208
Collinge.3.34,11,39,2210,taxa:Hordeum_brachyantherum,pato:frequency,http://purl.dataone.org/odo/ECSO_00002210
Collinge.3.34,11,40,2212,taxa:Hordeum_marinum,pato:frequency,http://purl.dataone.org/odo/ECSO_00002212
Collinge.3.34,11,41,2214,taxa:Juncus_bufonius,pato:frequency,http://purl.dataone.org/odo/ECSO_00002214
Collinge.3.34,11,42,2216,taxa:Layia_chrysanthemoides,pato:frequency,http://purl.dataone.org/odo/ECSO_00002216
Collinge.3.34,11,43,2218,taxa:Lasthenia_conjugens,pato:frequency,http://purl.dataone.org/odo/ECSO_00002218
Collinge.3.34,11,44,2220,taxa:Lasthenia_glaberrima,pato:frequency,http://purl.dataone.org/odo/ECSO_00002220
Collinge.3.34,11,45,2222,taxa:Lepidium_nitidum,pato:frequency,http://purl.dataone.org/odo/ECSO_00002222
Collinge.3.34,11,46,2224,taxa:Leontodon_taraxacoides,pato:frequency,http://purl.dataone.org/odo/ECSO_00002224
Collinge.3.34,11,47,2226,taxa:Lilaea_scilloides,pato:frequency,http://purl.dataone.org/odo/ECSO_00002226
Collinge.3.34,11,48,2228,taxa:Lolium_multiflorium,pato:frequency,http://purl.dataone.org/odo/ECSO_00002228
Collinge.3.34,11,49,2230,taxa:Lotus_corniculatus,pato:frequency,http://purl.dataone.org/odo/ECSO_00002230
Collinge.3.34,11,50,2232,taxa:Lupinus_bicolor,pato:frequency,http://purl.dataone.org/odo/ECSO_00002232
Collinge.3.34,11,51,2234,taxa:Lythrum_hyssopifolium,pato:frequency,http://purl.dataone.org/odo/ECSO_00002234
Collinge.3.34,11,52,2236,taxa:Malva_parviflora,pato:frequency,http://purl.dataone.org/odo/ECSO_00002236
Collinge.3.34,11,53,2238,taxa:Melilotus_indica,pato:frequency,http://purl.dataone.org/odo/ECSO_00002238
Collinge.3.34,11,54,2240,taxa:Medicago_polymorpha,pato:frequency,http://purl.dataone.org/odo/ECSO_00002240
Collinge.3.34,11,55,2242,taxa:Mimulus_tricolor,pato:frequency,http://purl.dataone.org/odo/ECSO_00002242
Collinge.3.34,11,56,2244,taxa:Myosurus_minimus,pato:frequency,http://purl.dataone.org/odo/ECSO_00002244
Collinge.3.34,11,57,2246,taxa:Phalaris_minor,pato:frequency,http://purl.dataone.org/odo/ECSO_00002246
Collinge.3.34,11,58,2248,taxa:Picris_echioides,pato:frequency,http://purl.dataone.org/odo/ECSO_00002248
Collinge.3.34,11,59,2250,taxa:Pilularia_species,pato:frequency,http://purl.dataone.org/odo/ECSO_00002250
Collinge.3.34,11,60,2310,taxa:Pleuropogon_californicus,pato:frequency,http://purl.dataone.org/odo/ECSO_00002310
Collinge.3.34,11,61,2254,taxa:Plagiobothrys_greenei,pato:frequency,http://purl.dataone.org/odo/ECSO_00002254
Collinge.3.34,11,62,2256,taxa:Plagiobothrys_stipitatus,pato:frequency,http://purl.dataone.org/odo/ECSO_00002256
Collinge.3.34,11,63,2258,taxa:Polypogon_maritimus,pato:frequency,http://purl.dataone.org/odo/ECSO_00002258
Collinge.3.34,11,64,2260,taxa:Psilocarphus_oregonus,pato:frequency,http://purl.dataone.org/odo/ECSO_00002260
Collinge.3.34,11,65,2262,taxa:Psilocarphus_tenellus,pato:frequency,http://purl.dataone.org/odo/ECSO_00002262
Collinge.3.34,11,66,2264,taxa:Rumex_crispus,pato:frequency,http://purl.dataone.org/odo/ECSO_00002264
Collinge.3.34,11,67,2266,taxa:Silene_gallica,pato:frequency,http://purl.dataone.org/odo/ECSO_00002266
Collinge.3.34,11,68,2268,taxa:Sonchus_asper,pato:frequency,http://purl.dataone.org/odo/ECSO_00002268
Collinge.3.34,11,69,2270,taxa:Spergula_arvensis,pato:frequency,http://purl.dataone.org/odo/ECSO_00002270
Collinge.3.34,11,70,2272,taxa:Spergularia_species,pato:frequency,http://purl.dataone.org/odo/ECSO_00002272
Collinge.3.34,11,71,2274,taxa:Stebbinsoseris_heterocarpa,pato:frequency,http://purl.dataone.org/odo/ECSO_00002274
Collinge.3.34,11,72,2276,taxa:Thistle_species,pato:frequency,http://purl.dataone.org/odo/ECSO_00002276
Collinge.3.34,11,73,2278,taxa:Trifolium_depauperatum,pato:frequency,http://purl.dataone.org/odo/ECSO_00002278
Collinge.3.34,11,74,2280,taxa:Trifolium_dubium,pato:frequency,http://purl.dataone.org/odo/ECSO_00002280
Collinge.3.34,11,75,2282,taxa:Triphysaria_eriantha,pato:frequency,http://purl.dataone.org/odo/ECSO_00002282
Collinge.3.34,11,76,2284,taxa:Trifolium_fucatum,pato:frequency,http://purl.dataone.org/odo/ECSO_00002284
Collinge.3.34,11,77,2286,taxa:Triteleia_hyacinthina,pato:frequency,http://purl.dataone.org/odo/ECSO_00002286
Collinge.3.34,11,78,2288,taxa:Trifolium_microdon,pato:frequency,http://purl.dataone.org/odo/ECSO_00002288
Collinge.3.34,11,79,2290,taxa:Trifolium_variegatum,pato:frequency,http://purl.dataone.org/odo/ECSO_00002290
Collinge.3.34,11,80,2292,taxa:Veronica_peregrina,pato:frequency,http://purl.dataone.org/odo/ECSO_00002292
Collinge.3.34,11,81,2294,taxa:Vicia_sativa,pato:frequency,http://purl.dataone.org/odo/ECSO_00002294
Collinge.3.34,11,82,2296,taxa:Vicia_villosa,pato:frequency,http://purl.dataone.org/odo/ECSO_00002296
Collinge.3.34,11,83,2298,taxa:Vulpia_bromoides,pato:frequency,http://purl.dataone.org/odo/ECSO_00002298
corina_logan.7.22,1,10,2638,ecso:animal,ecso:age_class,http://purl.dataone.org/odo/ECSO_00002638
corina_logan.7.22,1,9,2313,ecso:animal_skull,ecso:ossification,http://purl.dataone.org/odo/ECSO_00002313
corina_logan.7.22,1,8,2316,ecso:animal,pato:biological_sex,http://purl.dataone.org/odo/ECSO_00002316
corina_logan.7.22,2,4,2316,ecso:animal,pato:biological_sex,http://purl.dataone.org/odo/ECSO_00002316
corina_logan.7.22,3,5,2316,ecso:animal,pato:biological_sex,http://purl.dataone.org/odo/ECSO_00002316
corina_logan.7.22,1,26,2317,ecso:animal_skull,pato:height,http://purl.dataone.org/odo/ECSO_00002317
corina_logan.7.22,1,27,2317,ecso:animal_skull,pato:height,http://purl.dataone.org/odo/ECSO_00002317
corina_logan.7.22,1,28,2317,ecso:animal_skull,pato:height,http://purl.dataone.org/odo/ECSO_00002317
corina_logan.7.22,1,29,2317,ecso:animal_skull,pato:height,http://purl.dataone.org/odo/ECSO_00002317
corina_logan.7.22,1,34,2317,ecso:animal_skull,pato:height,http://purl.dataone.org/odo/ECSO_00002317
corina_logan.7.22,1,35,2317,ecso:animal_skull,pato:height,http://purl.dataone.org/odo/ECSO_00002317
corina_logan.7.22,1,36,2317,ecso:animal_skull,pato:height,http://purl.dataone.org/odo/ECSO_00002317
corina_logan.7.22,1,37,2317,ecso:animal_skull,pato:height,http://purl.dataone.org/odo/ECSO_00002317
corina_logan.7.22,1,38,2317,ecso:animal_skull,pato:height,http://purl.dataone.org/odo/ECSO_00002317
corina_logan.7.22,2,17,2317,ecso:animal_skull,pato:height,http://purl.dataone.org/odo/ECSO_00002317
corina_logan.7.22,2,18,2317,ecso:animal_skull,pato:height,http://purl.dataone.org/odo/ECSO_00002317
corina_logan.7.22,2,19,2317,ecso:animal_skull,pato:height,http://purl.dataone.org/odo/ECSO_00002317
corina_logan.7.22,2,20,2317,ecso:animal_skull,pato:height,http://purl.dataone.org/odo/ECSO_00002317
corina_logan.7.22,2,21,2317,ecso:animal_skull,pato:height,http://purl.dataone.org/odo/ECSO_00002317
corina_logan.7.22,2,28,2317,ecso:animal_skull,pato:height,http://purl.dataone.org/odo/ECSO_00002317
corina_logan.7.22,2,31,2317,ecso:animal_skull,pato:height,http://purl.dataone.org/odo/ECSO_00002317
corina_logan.7.22,2,32,2317,ecso:animal_skull,pato:height,http://purl.dataone.org/odo/ECSO_00002317
corina_logan.7.22,2,33,2317,ecso:animal_skull,pato:height,http://purl.dataone.org/odo/ECSO_00002317
corina_logan.7.22,2,34,2317,ecso:animal_skull,pato:height,http://purl.dataone.org/odo/ECSO_00002317
corina_logan.7.22,2,35,2317,ecso:animal_skull,pato:height,http://purl.dataone.org/odo/ECSO_00002317
corina_logan.7.22,1,19,2318,ecso:animal_skull,pato:length,http://purl.dataone.org/odo/ECSO_00002318
corina_logan.7.22,1,20,2318,ecso:animal_skull,pato:length,http://purl.dataone.org/odo/ECSO_00002318
corina_logan.7.22,1,21,2318,ecso:animal_skull,pato:length,http://purl.dataone.org/odo/ECSO_00002318
corina_logan.7.22,1,22,2318,ecso:animal_skull,pato:length,http://purl.dataone.org/odo/ECSO_00002318
corina_logan.7.22,1,30,2318,ecso:animal_skull,pato:length,http://purl.dataone.org/odo/ECSO_00002318
corina_logan.7.22,1,31,2318,ecso:animal_skull,pato:length,http://purl.dataone.org/odo/ECSO_00002318
corina_logan.7.22,1,32,2318,ecso:animal_skull,pato:length,http://purl.dataone.org/odo/ECSO_00002318
corina_logan.7.22,1,33,2318,ecso:animal_skull,pato:length,http://purl.dataone.org/odo/ECSO_00002318
corina_logan.7.22,2,13,2318,ecso:animal_skull,pato:length,http://purl.dataone.org/odo/ECSO_00002318
corina_logan.7.22,2,14,2318,ecso:animal_skull,pato:length,http://purl.dataone.org/odo/ECSO_00002318
corina_logan.7.22,2,15,2318,ecso:animal_skull,pato:length,http://purl.dataone.org/odo/ECSO_00002318
corina_logan.7.22,2,16,2318,ecso:animal_skull,pato:length,http://purl.dataone.org/odo/ECSO_00002318
corina_logan.7.22,2,24,2318,ecso:animal_skull,pato:length,http://purl.dataone.org/odo/ECSO_00002318
corina_logan.7.22,2,25,2318,ecso:animal_skull,pato:length,http://purl.dataone.org/odo/ECSO_00002318
corina_logan.7.22,2,26,2318,ecso:animal_skull,pato:length,http://purl.dataone.org/odo/ECSO_00002318
corina_logan.7.22,2,27,2318,ecso:animal_skull,pato:length,http://purl.dataone.org/odo/ECSO_00002318
corina_logan.7.22,1,11,2319,ecso:animal_skull,pato:volume,http://purl.dataone.org/odo/ECSO_00002319
corina_logan.7.22,1,12,2319,ecso:animal_skull,pato:volume,http://purl.dataone.org/odo/ECSO_00002319
corina_logan.7.22,1,13,2319,ecso:animal_skull,pato:volume,http://purl.dataone.org/odo/ECSO_00002319
corina_logan.7.22,1,14,2319,ecso:animal_skull,pato:volume,http://purl.dataone.org/odo/ECSO_00002319
corina_logan.7.22,1,15,2319,ecso:animal_skull,pato:volume,http://purl.dataone.org/odo/ECSO_00002319
corina_logan.7.22,1,16,2319,ecso:animal_skull,pato:volume,http://purl.dataone.org/odo/ECSO_00002319
corina_logan.7.22,1,17,2319,ecso:animal_skull,pato:volume,http://purl.dataone.org/odo/ECSO_00002319
corina_logan.7.22,1,18,2319,ecso:animal_skull,pato:volume,http://purl.dataone.org/odo/ECSO_00002319
corina_logan.7.22,1,39,2319,ecso:animal_skull,pato:volume,http://purl.dataone.org/odo/ECSO_00002319
corina_logan.7.22,2,5,2319,ecso:animal_skull,pato:volume,http://purl.dataone.org/odo/ECSO_00002319
corina_logan.7.22,2,6,2319,ecso:animal_skull,pato:volume,http://purl.dataone.org/odo/ECSO_00002319
corina_logan.7.22,2,22,2319,ecso:animal_skull,pato:volume,http://purl.dataone.org/odo/ECSO_00002319
corina_logan.7.22,2,23,2319,ecso:animal_skull,pato:volume,http://purl.dataone.org/odo/ECSO_00002319
corina_logan.7.22,2,29,2319,ecso:animal_skull,pato:volume,http://purl.dataone.org/odo/ECSO_00002319
corina_logan.7.22,2,30,2319,ecso:animal_skull,pato:volume,http://purl.dataone.org/odo/ECSO_00002319
corina_logan.7.22,2,36,2319,ecso:animal_skull,pato:volume,http://purl.dataone.org/odo/ECSO_00002319
corina_logan.7.22,2,37,2319,ecso:animal_skull,pato:volume,http://purl.dataone.org/odo/ECSO_00002319
corina_logan.7.22,3,6,2319,ecso:animal_skull,pato:volume,http://purl.dataone.org/odo/ECSO_00002319
corina_logan.7.22,3,7,2319,ecso:animal_skull,pato:volume,http://purl.dataone.org/odo/ECSO_00002319
corina_logan.7.22,1,23,2320,ecso:animal_skull,pato:width,http://purl.dataone.org/odo/ECSO_00002320
corina_logan.7.22,1,24,2320,ecso:animal_skull,pato:width,http://purl.dataone.org/odo/ECSO_00002320
corina_logan.7.22,1,25,2320,ecso:animal_skull,pato:width,http://purl.dataone.org/odo/ECSO_00002320
corina_logan.7.22,2,7,2320,ecso:animal_skull,pato:width,http://purl.dataone.org/odo/ECSO_00002320
corina_logan.7.22,2,8,2320,ecso:animal_skull,pato:width,http://purl.dataone.org/odo/ECSO_00002320
corina_logan.7.22,2,9,2320,ecso:animal_skull,pato:width,http://purl.dataone.org/odo/ECSO_00002320
corina_logan.7.22,2,10,2320,ecso:animal_skull,pato:width,http://purl.dataone.org/odo/ECSO_00002320
corina_logan.7.22,2,11,2320,ecso:animal_skull,pato:width,http://purl.dataone.org/odo/ECSO_00002320
corina_logan.7.22,2,12,2320,ecso:animal_skull,pato:width,http://purl.dataone.org/odo/ECSO_00002320
cpwang.10.3,1,4,2321,ecso:nitrogen,oboe-characteristics:mass,http://purl.dataone.org/odo/ECSO_00002321
cpwang.10.3,1,7,2323,ecso:nitrogen_15,oboe-characteristics:mass,http://purl.dataone.org/odo/ECSO_00002323
cpwang.12.33,1,2,2325,ecso:nitrate,pato:concentration_of,http://purl.dataone.org/odo/ECSO_00002325
cpwang.12.33,1,3,2327,ecso:ammonium,pato:concentration_of,http://purl.dataone.org/odo/ECSO_00002327
cpwang.12.33,3,7,2328,ecso:nitrogen_15,oboe-characteristics:AmountOfSubstanceMass,http://purl.dataone.org/odo/ECSO_00002328
cpwang.12.33,4,5,2328,ecso:nitrogen_15,oboe-characteristics:AmountOfSubstanceMass,http://purl.dataone.org/odo/ECSO_00002328
cpwang.12.33,1,9,2329,ecso:nitrogen_15,pato:concentration_of,http://purl.dataone.org/odo/ECSO_00002329
cpwang.12.33,1,5,2325,ecso:nitrate,pato:concentration_of,http://purl.dataone.org/odo/ECSO_00002325
cpwang.12.33,1,6,2327,ecso:ammonium,pato:concentration_of,http://purl.dataone.org/odo/ECSO_00002327
cpwang.12.33,1,7,2331,ecso:nitrogen_organic,pato:concentration_of,http://purl.dataone.org/odo/ECSO_00002331
cpwang.12.33,2,1,2325,ecso:nitrate,pato:concentration_of,http://purl.dataone.org/odo/ECSO_00002325
cpwang.12.33,2,2,2327,ecso:ammonium,pato:concentration_of,http://purl.dataone.org/odo/ECSO_00002327
cpwang.12.33,2,4,2325,ecso:nitrate,pato:concentration_of,http://purl.dataone.org/odo/ECSO_00002325
cpwang.12.33,2,5,2327,ecso:ammonium,pato:concentration_of,http://purl.dataone.org/odo/ECSO_00002327
cpwang.12.33,2,6,2327,ecso:ammonium,pato:concentration_of,http://purl.dataone.org/odo/ECSO_00002327
cpwang.12.33,2,7,2331,ecso:nitrogen_organic,pato:concentration_of,http://purl.dataone.org/odo/ECSO_00002331
cpwang.12.33,3,1,2329,ecso:nitrogen_15,pato:concentration_of,http://purl.dataone.org/odo/ECSO_00002329
cpwang.12.33,3,2,2325,ecso:nitrate,pato:concentration_of,http://purl.dataone.org/odo/ECSO_00002325
cpwang.12.33,4,2,2329,ecso:nitrogen_15,pato:concentration_of,http://purl.dataone.org/odo/ECSO_00002329
cpwang.12.33,4,3,2325,ecso:nitrate,pato:concentration_of,http://purl.dataone.org/odo/ECSO_00002325
cpwang.44.13,1,7,2039,ecso:nitrogen,pato:concentration_of,http://purl.dataone.org/odo/ECSO_00002039
cpwang.44.13,1,8,2325,ecso:nitrate,pato:concentration_of,http://purl.dataone.org/odo/ECSO_00002325
cpwang.44.13,1,9,2327,ecso:ammonium,pato:concentration_of,http://purl.dataone.org/odo/ECSO_00002327
cpwang.44.13,1,11,2039,ecso:nitrogen,pato:concentration_of,http://purl.dataone.org/odo/ECSO_00002039
cpwang.44.13,1,12,2325,ecso:nitrate,pato:concentration_of,http://purl.dataone.org/odo/ECSO_00002325
cpwang.44.13,1,13,2327,ecso:ammonium,pato:concentration_of,http://purl.dataone.org/odo/ECSO_00002327
cpwang.44.13,1,17,2932,ecso:carbon,pato:concentration_of,http://purl.dataone.org/odo/ECSO_00002932
cpwang.44.13,1,18,2039,ecso:nitrogen,pato:concentration_of,http://purl.dataone.org/odo/ECSO_00002039
cpwang.44.13,1,19,2325,ecso:nitrate,pato:concentration_of,http://purl.dataone.org/odo/ECSO_00002325
cpwang.44.13,1,20,2327,ecso:ammonium,pato:concentration_of,http://purl.dataone.org/odo/ECSO_00002327
cpwang.9.24,1,4,2327,ecso:ammonium,pato:concentration_of,http://purl.dataone.org/odo/ECSO_00002327
cpwang.9.24,1,3,2039,ecso:nitrogen,pato:concentration_of,http://purl.dataone.org/odo/ECSO_00002039
cpwang.9.24,1,5,2325,ecso:nitrate,pato:concentration_of,http://purl.dataone.org/odo/ECSO_00002325
cpwang.9.24,1,6,2333,ecso:aluminum,pato:concentration_of,http://purl.dataone.org/odo/ECSO_00002333
cpwang.9.24,1,7,2047,ecso:calcium,pato:concentration_of,http://purl.dataone.org/odo/ECSO_00002047
cpwang.9.24,1,8,2055,ecso:iron,pato:concentration_of,http://purl.dataone.org/odo/ECSO_00002055
cpwang.9.24,1,9,2053,ecso:potassium,pato:concentration_of,http://purl.dataone.org/odo/ECSO_00002053
cpwang.9.24,1,10,2049,ecso:magnesium,pato:concentration_of,http://purl.dataone.org/odo/ECSO_00002049
cpwang.9.24,1,11,2057,ecso:manganese,pato:concentration_of,http://purl.dataone.org/odo/ECSO_00002057
cpwang.9.24,1,12,2051,ecso:sodium,pato:concentration_of,http://purl.dataone.org/odo/ECSO_00002051
cpwang.9.24,1,13,2041,ecso:phosphorus,pato:concentration_of,http://purl.dataone.org/odo/ECSO_00002041
cpwang.9.24,1,14,2335,ecso:sulfur,pato:concentration_of,http://purl.dataone.org/odo/ECSO_00002335
cpwang.9.24,1,15,2337,ecso:chlorine,pato:concentration_of,http://purl.dataone.org/odo/ECSO_00002337
ctduh.29.1,2,8,2932,ecso:carbon,pato:concentration_of,http://purl.dataone.org/odo/ECSO_00002932
dengsl.12.7,1,5,2339,ecso:location,pato:elevation,http://purl.dataone.org/odo/ECSO_00002339
dengsl.12.7,1,4,2340,ecso:location,pato:slope,http://purl.dataone.org/odo/ECSO_00002340
df35a.21.31,2,5,2342,taxa:pink_salmon,oboe-characteristics:Count,http://purl.dataone.org/odo/ECSO_00002342
df35a.21.31,4,1,2891,ecso:species,oboe-characteristics:Name,http://purl.dataone.org/odo/ECSO_00002891
df35a.21.31,2,3,2344,ecso:detector,pato:distance,http://purl.dataone.org/odo/ECSO_00002344
df35a.23.23,3,2,2346,ecso:survey_sublocation,oboe-characteristics:Area,http://purl.dataone.org/odo/ECSO_00002346
df35a.23.23,1,1,2796,ecso:sampling_site,oboe-characteristics:Identifier,http://purl.dataone.org/odo/ECSO_00002796
df35a.23.23,4,1,2796,ecso:sampling_site,oboe-characteristics:Identifier,http://purl.dataone.org/odo/ECSO_00002796
df35a.23.23,5,7,2796,ecso:sampling_site,oboe-characteristics:Identifier,http://purl.dataone.org/odo/ECSO_00002796
df35b.159.6,1,14,2325,ecso:nitrate,pato:concentration_of,http://purl.dataone.org/odo/ECSO_00002325
df35a.23.23,1,2,2797,ecso:sampling_site,oboe-characteristics:Name,http://purl.dataone.org/odo/ECSO_00002797
df35a.23.23,5,2,2797,ecso:sampling_site,oboe-characteristics:Name,http://purl.dataone.org/odo/ECSO_00002797
df35a.4.21,1,6,2601,ecso:organism,oboe-characteristics:Count,http://purl.dataone.org/odo/ECSO_00002601
df35a.4.21,2,6,2601,ecso:organism,oboe-characteristics:Count,http://purl.dataone.org/odo/ECSO_00002601
df35a.4.21,1,3,2891,ecso:species,oboe-characteristics:Name,http://purl.dataone.org/odo/ECSO_00002891
df35a.4.21,1,4,2891,ecso:species,oboe-characteristics:Name,http://purl.dataone.org/odo/ECSO_00002891
df35a.4.21,2,3,2891,ecso:species,oboe-characteristics:Name,http://purl.dataone.org/odo/ECSO_00002891
df35a.4.21,2,4,2891,ecso:species,oboe-characteristics:Name,http://purl.dataone.org/odo/ECSO_00002891
df35a.4.21,3,2,2891,ecso:species,oboe-characteristics:Name,http://purl.dataone.org/odo/ECSO_00002891
df35a.4.21,1,15,2347,ecso:sampling_site,pato:length,http://purl.dataone.org/odo/ECSO_00002347
df35a.4.21,2,15,2347,ecso:sampling_site,pato:length,http://purl.dataone.org/odo/ECSO_00002347
df35a.40.7,1,2,2348,ecso:stream,oboe-characteristics:VolumetricRate,http://purl.dataone.org/odo/ECSO_00002348
df35b.10.8,1,4,2350,ecso:chinnok_Tag_5024,oboe-characteristics:Count,http://purl.dataone.org/odo/ECSO_00002350
df35b.10.8,1,5,2352,ecso:chinnok_Tag_5043,oboe-characteristics:Count,http://purl.dataone.org/odo/ECSO_00002352
df35b.10.8,1,6,2354,ecso:chinnok_Tag_5064,oboe-characteristics:Count,http://purl.dataone.org/odo/ECSO_00002354
df35b.10.8,1,7,2356,ecso:chinnok_Tag_5084,oboe-characteristics:Count,http://purl.dataone.org/odo/ECSO_00002356
df35b.10.8,1,8,2358,ecso:chinnok_Tag_5103,oboe-characteristics:Count,http://purl.dataone.org/odo/ECSO_00002358
df35b.10.8,1,9,2360,ecso:chinnok_Tag_5123,oboe-characteristics:Count,http://purl.dataone.org/odo/ECSO_00002360
df35b.10.8,1,10,2362,ecso:chinnok_Tag_5144,oboe-characteristics:Count,http://purl.dataone.org/odo/ECSO_00002362
df35b.10.8,1,11,2364,ecso:chinnok_Tag_5164,oboe-characteristics:Count,http://purl.dataone.org/odo/ECSO_00002364
df35b.10.8,1,12,2366,ecso:chinnok_Tag_5183,oboe-characteristics:Count,http://purl.dataone.org/odo/ECSO_00002366
df35b.10.8,1,13,2368,ecso:chinnok_Tag_5203,oboe-characteristics:Count,http://purl.dataone.org/odo/ECSO_00002368
df35b.10.8,1,14,2370,ecso:chinnok_Tag_5223,oboe-characteristics:Count,http://purl.dataone.org/odo/ECSO_00002370
df35b.10.8,1,15,2372,ecso:chinnok_Tag_5243,oboe-characteristics:Count,http://purl.dataone.org/odo/ECSO_00002372
df35b.10.8,1,16,2374,ecso:chinnok_Tag_5264,oboe-characteristics:Count,http://purl.dataone.org/odo/ECSO_00002374
df35b.10.8,1,17,2376,ecso:chinnok_Tag_5284,oboe-characteristics:Count,http://purl.dataone.org/odo/ECSO_00002376
df35b.10.8,1,18,2376,ecso:chinnok_Tag_5284,oboe-characteristics:Count,http://purl.dataone.org/odo/ECSO_00002376
df35b.10.8,1,19,2378,ecso:chinnok_Tag_5324,oboe-characteristics:Count,http://purl.dataone.org/odo/ECSO_00002378
df35b.10.8,1,20,2380,ecso:chinnok_Tag_5364,oboe-characteristics:Count,http://purl.dataone.org/odo/ECSO_00002380
df35b.10.8,1,21,2382,ecso:chinnok_Tag_5384,oboe-characteristics:Count,http://purl.dataone.org/odo/ECSO_00002382
df35b.10.8,1,22,2384,ecso:chinnok_Tag_5423,oboe-characteristics:Count,http://purl.dataone.org/odo/ECSO_00002384
df35b.10.8,1,23,2386,taxa:chinook_salmon,oboe-characteristics:Count,http://purl.dataone.org/odo/ECSO_00002386
df35b.10.8,2,4,2388,taxa:harbor_seal,oboe-characteristics:Count,http://purl.dataone.org/odo/ECSO_00002388
df35b.10.8,2,10,2695,ecso:wind,oboe-characteristics:Name,http://purl.dataone.org/odo/ECSO_00002695
df35b.10.8,2,9,2390,ecso:station,pato:distance,http://purl.dataone.org/odo/ECSO_00002390
df35b.146.7,1,8,2392,ecso:zostera_flowering_shoots,oboe-characteristics:Count,http://purl.dataone.org/odo/ECSO_00002392
df35b.146.7,1,9,2394,ecso:zostera_nonflowering_shoots,oboe-characteristics:Count,http://purl.dataone.org/odo/ECSO_00002394
